STATE,SALES_MONTH,CATEGORY_GROUP,TOTAL_DOLLARS
Nova Scotia,2025-01-01,Other,1015.31
Iowa,2025-01-01,Other,343965.20
Missouri,2025-01-01,Concentrates,6272988.14
Nevada,2025-01-01,Concentrates,3640601.82
Florida,2025-01-01,Concentrates,12349029.80
Maine,2025-01-01,Pre-Rolls,6997352.62
New Jersey,2025-01-01,Edibles,12634839.11
Colorado,2025-01-01,Other,4113659.44
New York,2025-01-01,Vapes,34243517.93
Arizona,2025-01-01,Flower,39524423.25
North Dakota,2025-01-01,Other,77349.65
Connecticut,2025-01-01,Pre-Rolls,2603637.06
Maryland,2025-01-01,Vapes,22273506.15
Maine,2025-01-01,Edibles,5578401.94
Michigan,2025-01-01,Concentrates,17489129.26
Arkansas,2025-01-01,Flower,12846787.71
New Jersey,2025-01-01,Other,1873094.30
North Carolina,2025-01-01,Flower,993397.39
South Dakota,2025-01-01,Pre-Rolls,690861.94
Vermont,2025-01-01,Vapes,2024962.88
Louisiana,2025-01-01,Flower,5716340.22
Connecticut,2025-01-01,Flower,8472778.63
Newfoundland and Labrador,2025-01-01,Edibles,179682.76
British Columbia,2025-01-01,Flower,14238699.93
British Columbia,2025-01-01,Other,2868051.67
California,2025-01-01,Vapes,99982340.83
Pennsylvania,2025-01-01,Flower,48737277.88
